-1.414235056751091471e-02,1.660547189626495126e-02,3.167851723401011316e-02,7.243289683296803838e-02,-1.464385016207511540e-02,1.413390797800960774e-01,-9.426812315009817922e-02,5.215110653704616711e-02,-1.771732226864319582e-01,-6.662029388451030931e-02
-5.235518197591271239e-02,7.204377801925604397e-02,-9.134578226015468982e-02,-8.265929004634261709e-03,4.000703616805271340e-03,-4.665687934569955064e-02,-1.280115939811456161e-02,-1.050287753994899737e-01,-4.129680873892697945e-02,1.069787683414224339e-01
3.274698235401868329e-02,-1.303487435568644326e-01,-2.306021223848827781e-02,2.400998858991759688e-02,1.447687812997078965e-03,8.089050445276306511e-02,-2.065412603726350105e-01,1.450693859719294210e-01,-1.957749759570731884e-01,2.007286035713454903e-02
1.111276940415263127e-02,2.892228270766891013e-02,-2.485972483167302530e-02,8.098788949003564441e-02,-1.404064432705331988e-01,8.844528163922772690e-02,1.361096069058741198e-01,-7.531690759161088766e-02,-1.936347009328783508e-01,1.281850491213378657e-02
2.066591578595145529e-01,1.683415973278058198e-01,-1.054531285906201432e-01,-1.169788891460725039e-01,-6.413034202745603041e-02,-1.619117943817327820e-01,-2.398510495416232291e-01,-3.336775235102078241e-02,2.328163610955063523e-01,1.636098087216609764e-01
-2.037569761127819637e-02,-1.066798284270602248e-02,-2.724723914922194505e-03,4.707367274819271308e-02,-4.058127152558111544e-02,8.275328793998547317e-02,1.149203868876935430e-01,-8.365401774533215082e-03,-6.888209161056003949e-02,-1.094206166004984548e-01
5.923341108217933249e-02,-5.851734444827735165e-02,-9.167333220946297448e-03,3.028792063801059864e-02,4.080267543228731364e-03,-7.768628019550208536e-04,5.071712127542984255e-02,-1.072002735875910856e-01,5.868679980980347904e-02,-7.799852441140957271e-02
1.368057101661251107e-01,4.903272929213631226e-02,9.999016174623186204e-02,-1.177115337746606205e-01,6.287128626593983804e-02,-1.141373972931487013e-01,-1.581689244962216911e-01,-4.361361799717541551e-03,2.589241299598966581e-02,-1.261933774690100589e-02
9.151814628899683501e-02,3.037174504451440812e-02,-2.348534507348084416e-02,-6.205104346149770828e-02,4.917362786604854291e-02,-6.107639849545055261e-02,-1.382124745219183715e-01,8.407101388341277348e-02,7.469143802275532429e-02,1.022453002833838276e-01
-1.420233284893506615e-02,1.201721924489198429e-01,-7.349832343367442705e-04,-6.897353904106301448e-02,-1.216207975155994270e-01,-4.983364606851889422e-02,-6.247625462710439982e-03,1.135300409014622629e-03,-2.515056832720147934e-03,2.000873346143031140e-02
6.070224592905732602e-02,9.059959938796842416e-02,-2.351055710083936601e-02,-4.765937106561592140e-02,-3.210813517442469983e-02,1.865353087914221192e-02,-8.410345104137824379e-02,2.840391748984477140e-03,3.627604534748732346e-02,8.037788610640977938e-02
6.923083077425408981e-03,8.129310439699427571e-02,-1.051890351286166314e-01,-1.932505875699534401e-02,-1.478737162489906776e-01,-1.120347157321536086e-01,-6.535060145962248886e-03,-1.601051021496150417e-01,-7.457953631158011944e-03,9.946576073724040790e-02
-6.316029525689788315e-02,-4.297117854317281799e-02,8.072759341853195936e-02,-1.305531419585667929e-01,1.426541693929209986e-01,2.053123960010955207e-02,2.478273584748996727e-02,1.296520751214856049e-01,-1.787616153109067574e-01,-2.169716470010394846e-02
-1.395266396382679186e-01,-9.444087925397593938e-04,1.318053938163790684e-02,2.506519679700217398e-02,-1.460163213657448833e-01,6.899063186745321707e-02,7.318610653779836217e-02,-6.744012519015418761e-02,-1.234865589572757549e-01,3.068518283493756535e-02
-5.436686163506822961e-02,1.829159927348781786e-02,6.938175113618941063e-03,3.214392981741115863e-03,7.423491315109445599e-02,6.020694517932864004e-02,5.862495513088484579e-03,5.341026614576561277e-02,-7.856141361164833091e-05,-3.064253239991876487e-02
3.796788421089025787e-03,-2.026312402464320317e-01,1.945197555318963975e-02,1.281850652377493072e-01,5.602180135046597870e-02,2.090187041627517284e-01,-6.225411404501664941e-03,7.550965955793206841e-02,-8.448345302273281565e-02,-7.881356581197372646e-02
-5.047572329655899276e-02,-6.378693679280428297e-02,5.388720255451393687e-02,2.069116941879229482e-02,-2.079286586551394589e-02,5.862500063603634515e-02,7.310936411426612914e-03,-5.013227567876065577e-02,-1.041015097375115606e-02,-1.096258259121725143e-01
3.573132417018693146e-03,8.514252125621807332e-02,-3.310933700319743794e-02,-2.979557109272551463e-02,6.709404234198191631e-03,9.352494042212200140e-03,-1.177145873667389681e-01,2.128413640208946193e-03,9.059454128912387827e-02,7.237797234580763128e-02
5.146871924635122719e-02,5.836262726081969249e-02,-4.772734834071208632e-03,-1.256623564202518674e-02,8.891191093647735078e-03,-1.021393194723323530e-02,-4.770660262936213952e-02,1.256887290866591511e-02,-4.326100167095020370e-03,1.171821914021929124e-02
4.514516273837441973e-02,-2.809723885387182055e-02,6.634620415433596652e-02,5.678076589229956450e-02,-8.315494319399753531e-02,-1.578827312920689889e-03,-1.047311765070958745e-01,-4.533234822642641382e-02,-6.222833381765253274e-02,-1.411333712933122812e-02
-1.297033651172799784e-01,1.981427714963262046e-02,3.924836348711002038e-02,5.049863896747248948e-02,5.924317117759765605e-03,7.842478518587985004e-02,3.698214022613023622e-02,7.338978375484934980e-02,-2.052353345892144743e-01,-4.222603633671699608e-02
3.122717886788891131e-02,-3.480565450405581889e-03,1.302111523611574825e-02,2.965465470721890748e-02,-1.005021750847765079e-02,2.552983916431739945e-03,-5.160539345002389949e-02,1.512956066613720812e-02,1.701458441155387705e-02,6.879099141259292782e-02
1.848691968704921362e-02,4.246505246403123324e-02,4.861123351171917246e-03,3.976674413611656911e-02,-2.971854964055012718e-02,1.249101749955481705e-01,-1.090245896310179097e-01,8.773833197742909873e-02,-1.258158156380884685e-01,5.166843174223294949e-02
8.909303399290679007e-03,1.142414366224593497e-01,-1.017296138935630360e-02,-7.322408781388156651e-02,2.782528015220802828e-02,2.609270109649866783e-03,-4.868702114662520897e-02,-3.663460037180364670e-02,2.430632776302952408e-02,9.150161134036717547e-02
1.374059543435106334e-02,1.033147764816544079e-01,-5.770484407114879338e-02,-8.239662904360522955e-02,-1.037824831769225270e-01,-1.376532471642376576e-01,-1.043081248394287786e-01,-5.532410943249112950e-02,1.821752439173828786e-01,9.456118532823554190e-02
6.192051963787642554e-02,-1.279515189539656532e-02,9.205564846479280527e-02,7.578374480713506722e-02,2.844897737690694345e-02,4.143774289646919712e-02,8.378803802668820938e-03,-1.281600388036577796e-02,-6.487056745246568001e-02,-1.398894778358837632e-01
1.973515196110935815e-02,1.789589622832849641e-02,-2.509597689589371239e-02,-5.383248565089154836e-02,-4.862241947869219705e-02,-6.261692700404669631e-02,-1.303456620140495126e-01,-2.463050801792736680e-02,1.686076002412948424e-03,8.112105984785450419e-02
1.985711141374341682e-01,5.737814138604812458e-02,-9.195054791732186483e-02,-1.131643010179932407e-01,4.236706542514197260e-02,-2.207150537523805689e-01,-2.176188996985899682e-01,5.718967478007781942e-03,2.707946835529334018e-01,1.542116029991776327e-01
1.471345015906862230e-01,-8.840993597648741376e-02,1.588101422864740889e-02,-8.642954654586913754e-02,-7.053059466759791819e-03,-1.200446445976263571e-01,-5.163504688908229778e-02,-1.046937407117838614e-01,9.380974851753799693e-02,-1.117532242700209899e-01
7.763301748238470024e-02,1.205441323767412476e-01,-2.444907449788909573e-02,-1.391364925894613032e-02,-7.029348512562190541e-04,-1.258553611551105622e-01,7.447020316514903204e-02,-1.162292300046187249e-01,8.018192148268847574e-02,1.121955693163457224e-01
-3.285017085194241737e-02,-7.248974239124561514e-02,1.649338605747944358e-02,4.981809161806500380e-02,3.915123354728536342e-02,8.850990582063811285e-02,6.471605785794276589e-02,7.074243381890451578e-03,3.237215217705032705e-02,-7.910620048116537295e-02
4.335798796384501830e-02,-2.480942515221541411e-01,1.318920971280786170e-01,-1.650284162938588789e-02,3.764128098946745160e-02,-3.449103899957301628e-02,-1.568215411404242088e-01,4.137027164081115427e-02,-3.654561723399893380e-02,-1.046416764736532862e-01
4.552052642391121208e-03,6.738226595822818799e-02,5.130617405878275944e-02,-1.310336430958496806e-02,-9.344153869884240515e-02,-4.632536091507297865e-02,6.523617757703582820e-02,-4.792635380189232130e-02,6.032859263693921698e-02,1.477439023928658335e-01
-6.130659242102593290e-03,1.058292527374405240e-01,-2.271172389565815838e-02,-5.208629767885592649e-02,-3.054119628967356948e-02,-8.922296249576096294e-02,-5.056832729956035888e-02,-1.522310070314514818e-01,9.542015828224061080e-02,6.975703636748772918e-02
3.807915971126021176e-02,7.913201609753735266e-02,3.987900900197127729e-02,-7.647096047578674782e-02,7.965383455672346569e-02,-6.275491505217327404e-02,-1.496779631514813802e-01,2.827145904777919952e-02,2.796899040534933743e-03,5.764527082497030580e-02
9.989589994044820089e-04,1.205781245408168653e-02,6.007751531313505061e-02,3.492795944580066869e-02,-8.067402093650566375e-02,2.061756582031638689e-03,-8.937120540171045483e-04,2.423775582626225972e-02,-6.763755383978699298e-02,4.182276228342346469e-02
-2.710322500267159720e-02,4.158884078308558441e-02,1.873774944981847256e-03,3.908471603363387198e-03,-5.980938444949655819e-02,-2.169515564592805132e-02,-2.032413166435882365e-02,3.531956035549449480e-02,5.716500434896984451e-02,-2.310596393778665061e-02
2.822498018015683063e-02,5.245458738611128574e-02,-3.538253270173121606e-03,-2.563581324911202997e-02,-1.875739849577626184e-02,7.323753341871724887e-02,1.639467647984498662e-03,-4.181404948029709967e-02,2.387759815709271372e-02,-3.259497497927893450e-02
1.085578458309183619e-01,-7.580838278822162046e-02,5.263692464481802002e-02,-3.653333671283454098e-02,1.528172594045029524e-02,7.732947577599813549e-02,-1.002293455653985310e-01,5.023417836046508572e-02,7.959158202279376093e-02,1.571736288662158726e-02
-7.501107573604473729e-03,8.103668637367257566e-02,-1.777731787327586910e-02,-2.615943692306623228e-02,1.131206881755533571e-02,1.489645900769399206e-02,-9.761107621680960300e-02,1.242225215118514074e-02,-7.960775764461193796e-03,-1.630136743951288159e-02
-9.329355309383829953e-02,2.325183220198613968e-02,5.043972051709730980e-02,3.038908058064542297e-02,6.346423850261855015e-02,8.389067368469230873e-03,1.035418122655332451e-01,2.326247638592561853e-02,-4.920436115761551293e-02,-1.250731735957620605e-01
5.802278672019350186e-02,-3.140007207490156348e-03,3.421280217671147927e-02,-8.416722765208650703e-02,-6.615096374710713323e-02,-1.061218406022687993e-01,-8.874973453937891332e-02,-3.615972235758485587e-02,7.121947709471507237e-02,-5.931472717409173867e-02
-6.709028010371524686e-02,-2.373970747725301367e-02,-2.191646349857772832e-02,3.181387760308756335e-02,-2.367491519412767351e-02,1.470658249656334737e-01,-2.211485823689655905e-02,5.416069646999427389e-02,5.642996870509538188e-02,-1.606466237782890050e-02
5.648376048573266334e-02,-2.264237892000601354e-02,3.380019654438764370e-02,-1.669301372895156885e-02,2.686519047995881287e-02,-3.648566297615437291e-03,5.166293489199863531e-02,4.241137356863882574e-02,9.238515405114208767e-02,-1.006522745962415977e-01
2.831406612886472676e-02,-1.495245961481969366e-01,7.920949548588596123e-02,-8.499830671066881116e-02,1.111377352598234142e-01,-4.261467694132393264e-02,-1.226203048846123550e-01,-2.609696315155417279e-02,-6.038754321294537326e-03,-5.129472189128495702e-02
7.494528893981045742e-03,1.333056260648252285e-02,1.634809107809740564e-02,1.023845009442449043e-02,8.147476455711014781e-03,1.063273990882679723e-02,-1.035019860818093933e-02,5.863290011269761334e-03,1.539531171112808010e-02,4.670532631708843030e-02
-9.297165672758306298e-02,1.062778024486864259e-01,-2.253891009976044524e-02,8.050832255436699003e-02,-1.194955392822347195e-01,5.150038328005525357e-02,-6.254182931480746499e-02,1.279673632981187872e-02,6.729683423330228009e-02,2.018272129428099609e-02
-1.125842509381806342e-02,-3.637509059121337568e-02,2.298483558971107371e-02,-3.771594270907770684e-03,1.004374778504874555e-01,1.157911043149985053e-01,3.720309559325699240e-03,1.301129825852237187e-01,-1.177629905144484124e-01,3.988243373090959859e-02
1.169208146747897047e-02,-3.082820880403023406e-02,1.744432362532457453e-02,-1.050043393331722003e-01,3.372354373711037526e-03,-6.897005912092930846e-02,-7.156075288517135813e-02,5.730325541148503093e-02,-3.184112818706002351e-02,2.655018863784489730e-02
3.691043733613274397e-02,1.075237486940192229e-02,-1.025836447531685604e-02,9.135808633609930618e-02,7.023174456616156081e-02,4.852267890552863089e-02,-1.782763753411766364e-02,-3.526418359675349834e-02,6.649453725171691754e-02,-3.625353450072391071e-02
-1.632863118040230876e-01,-2.473212753293883293e-01,2.372157900285425669e-01,2.211196549377052456e-01,1.786317799210514479e-01,1.909619612655301946e-01,-3.139053123612742940e-02,1.431493424550601690e-01,-2.038108137060015701e-01,-2.113029888627621089e-01
-1.082465887826872947e-01,-8.779546298051142672e-02,9.561720630451683856e-02,7.801370468994787977e-02,1.225579551196821076e-01,1.036699649457112349e-01,1.681467448886187488e-01,-7.468672865197089304e-03,-3.284151796713042915e-01,-2.046355198163403166e-01
1.077242318011680799e-01,-7.460463174557407928e-02,2.049060881535672562e-01,1.029922740268418013e-01,1.814498660765222482e-01,-4.629764189969563098e-02,1.520120861498483467e-01,-2.305591194023052237e-01,-1.160647716211332114e-01,-3.133514566318524319e-01
-3.532854638439047318e-02,-2.625485290158425383e-02,7.440713502918175348e-02,6.306463070471239607e-02,-9.574296436614529449e-02,4.353080192450552860e-02,-1.340863203980128815e-01,6.367162389844235881e-03,-8.664866415249021514e-02,-5.055619313445401664e-02
2.098433448766175158e-02,-8.481730845568925814e-02,-1.803083279820022478e-02,9.220322610473534464e-02,9.051149528068591632e-02,4.150026123767189962e-02,-8.784507900625357357e-02,4.660350315332098536e-02,4.073481896919724926e-02,1.191376410737271345e-02
6.254509406357301737e-02,-9.831200785782067894e-03,-8.075099830870859086e-02,-2.733644253719770545e-02,-1.129232425579216326e-01,-8.050745724516621127e-02,-1.836448502797211890e-01,-4.258172285530126278e-02,1.829385479303346496e-01,2.310469878883181401e-03
4.085729162164023929e-06,6.337894472160171544e-02,5.185385867598923081e-03,2.753318835419826804e-02,-1.110689546343686662e-01,6.559525226530676240e-03,8.689910276117600307e-02,-6.529950010176252539e-02,-1.559071257696758861e-01,7.450413102737517279e-02
-1.175919257399500248e-02,1.391584186244008980e-01,-1.793189794908812418e-01,-1.507635131617890700e-01,-1.498619381908699623e-02,-1.530914588854280500e-01,-1.527154593703925478e-01,-5.028423477181302899e-03,1.025873690276009331e-01,9.478317201012523285e-02
1.589356583779767962e-01,9.398032359221893117e-02,-5.662096176080695653e-02,-1.237931634706903802e-02,3.305166963450122120e-02,1.741532842123768091e-02,-4.624843076123819063e-02,8.162442426573029292e-03,1.117908944057237203e-01,4.019685456760245523e-02
5.485750223588652108e-02,7.434081453550051011e-02,-3.112537333634726386e-02,-9.271337372092122026e-03,3.473745052655134724e-02,-1.010027789206825594e-01,-8.108052812658737840e-02,4.528979412852706592e-04,6.735712716339287143e-02,1.381716314557888091e-02
3.104350971092632860e-02,4.607164216550985875e-02,-1.238037006832854239e-02,-6.872373804419773524e-02,-3.681422011838811348e-03,1.049001397741656204e-02,-1.264085426825369285e-01,7.230332260007465983e-02,-5.232107686705815552e-02,-2.030581768232956816e-02
-2.864740852048816566e-01,-2.025490626512990722e-01,7.596028111802465010e-02,1.912019530906806652e-01,1.029841622427324771e-01,1.496002612021458678e-01,2.270280396864208794e-01,1.527172168612440650e-01,-2.475386944929807986e-01,-1.490558609804311929e-01
6.710244109706927328e-03,1.804683857355586160e-02,-2.882306082558502153e-02,-6.249505956279494817e-02,-5.654994858694830512e-02,2.394527887309729625e-02,-1.488559838406510252e-02,-2.071619437375662662e-02,-5.997448375412091359e-02,3.185402233393411914e-02
5.912263206761895346e-02,1.311714007289372930e-01,-7.171051782100415495e-02,-4.229447374717639624e-03,-1.327024070079481921e-01,-2.469335909686482672e-02,-9.876406370218310249e-02,5.679710693459360388e-02,3.724747697237517502e-02,1.510129333772297078e-01
-1.104041314664221396e-01,6.826327601105683374e-02,-5.302881993548413248e-02,2.084861037462658329e-02,4.337677844807836386e-02,-1.221204574500271700e-02,-2.911852346199412384e-03,6.339562937560516698e-02,-8.132542066570318251e-02,2.918077681157187769e-02
7.052099863332461638e-02,6.684884331637672150e-02,-1.642671217384856358e-02,-1.498515300849139198e-01,-7.503400318632835742e-03,-1.167396498739588229e-01,-2.133850405643531734e-01,5.752738242692759241e-02,4.024345895954072050e-02,1.263120298052876067e-01
-5.695058097678613873e-02,-1.209847301724497996e-02,3.367510003959129500e-02,2.663279690823165680e-02,-4.858235916966905515e-02,8.457841593413667480e-02,-5.333809311182090285e-02,4.508520579021586816e-02,-6.158833928458855300e-02,4.294147460385420653e-03
2.467007603078030104e-02,6.701681147908040981e-02,9.672658134723424034e-03,1.305346326861272534e-02,6.957993278919789859e-02,-1.494211543760229702e-02,1.552413412086522775e-03,3.412774348678873637e-02,3.469978204702631186e-02,5.431883170704981251e-02
4.795148233169436308e-02,8.420051748090280619e-02,-5.249520572723700290e-02,-3.235385562611406418e-02,-4.999994114264418033e-02,-9.298055625540690983e-02,-2.562717754634616027e-02,4.283385508997303998e-02,-3.468625688467670554e-02,3.381892140546730735e-02
8.513559880534157798e-02,1.274154341502916066e-01,8.520610786825320859e-02,-1.006017761138698757e-01,7.181607022369936033e-02,-1.244038803194738863e-01,-6.815897231784087684e-02,-2.490753601276775309e-02,1.147256769288929196e-01,4.458015689324086595e-02
1.532870917432339365e-02,-3.693132544207903406e-02,2.678236083183784151e-03,2.443456093963747473e-03,-1.013411552835820004e-02,-7.696126808192068139e-04,-1.655388270035617893e-01,2.772595556175072931e-02,3.383561963984956303e-03,-4.154785891134222392e-02
2.307628100122633211e-02,-2.536390270647980935e-02,-3.384639612709508527e-02,2.400272794441315333e-02,-4.109013813124836462e-02,4.274774136398795665e-02,-1.915922340756327433e-02,3.997803047234403662e-02,-1.196296108727989971e-01,-7.664897701994298485e-02
-2.367573475084348150e-03,2.497676195100029597e-02,-3.366238157256728342e-02,8.896768839813006674e-03,5.749991209319423036e-02,-6.810123883419677560e-02,1.527860607167571549e-01,-5.749771747204953515e-02,-9.728723970944924693e-02,-6.473111075373650172e-03
4.248136828857566362e-03,-3.164542685618133844e-02,-6.798441662177913403e-02,8.892643695198459985e-02,-3.211084958863985941e-03,5.316184277618677539e-02,6.176494379971866899e-02,-1.999284931896867443e-02,8.412021707372766000e-02,-1.497183721700100500e-01
8.141792466311628673e-02,9.278277357877694198e-02,-5.957267983859373950e-02,-5.353794878035775945e-02,-1.558030856825419752e-01,-4.482058247345261509e-02,-1.040873265724188701e-01,-4.358795842755879002e-02,1.280600922671180919e-01,1.166744564334376150e-01
6.695674480143828933e-02,-1.099774198625075999e-01,-3.271811008086229940e-03,4.300967558007662978e-02,-9.586562171702368851e-02,1.776134440171184964e-02,9.134570677374853620e-02,-1.265676370934199491e-01,-1.340655644724292883e-01,-1.884528119535378854e-01
1.539479361033084803e-01,4.193853175917681975e-02,9.630737051871886278e-02,-1.140308664448660969e-02,-5.813382361800802783e-02,-1.316557070232195203e-01,-2.166836282527904722e-01,-7.121904533460356179e-02,7.831127194421644289e-02,2.843585163628355866e-02
