7.318933156149007475e-03,-9.738642357768716173e-02,-1.138910442286325715e-02,-7.146390725865386928e-02,1.950790917934227264e-01,-1.318996789022857941e-01,1.103876916114628765e-01,-7.658069196440671356e-02,-1.047945565213247512e-02,-2.669180705847623014e-01,-3.212596837742466294e-01,-7.204435804279735178e-02,-1.822335826446523088e-01,6.343035266428571906e-02,-2.849045066884087762e-01,1.495279485275683717e-01,-4.343028276297543344e-02,-1.115110183805871902e-01,-1.903115521552262157e-01,1.888404769886030399e-02,3.959811792727149088e-02,1.110714080496133516e-02,1.145244168713133032e-01,-2.877676339687034179e-01,-2.639586875810932473e-02,4.874229687084152135e-02,-5.041757854476559830e-02,1.985796395769582612e-01,2.182860314949550684e-01,7.691663837669646120e-02,1.695960334840672934e-01,-1.606491708933954418e-02,-2.000296174949250105e-01,-1.200108761797280404e-01,-2.725177606839804256e-01,-2.418567632123071742e-01,-2.089385824051669394e-01,-8.515036374010766240e-02,-1.821763371376411422e-01,1.939093325356848196e-01,-3.570170382594389097e-02,-2.046361806706081810e-01,-3.021909462437669114e-01,4.417320598207525872e-01,-9.656916183881941729e-02,1.562863853347649101e-01,2.281215104600807786e-01,1.306814399214931144e-01,-7.892645099898029301e-03,4.181550908245143527e-01,-1.111356384901878575e-01,-4.274201716441541898e-01,2.378820722060062676e-02,-3.194408793736512320e-01,7.087022533596420981e-02,8.628111248325585902e-02,-1.331144750702347446e-01,1.006726369994701137e-01,-4.609314414540732763e-02,-1.888238060715367525e-02,-1.615175781628080676e-01,-9.415251526660887993e-02,7.364040839655905391e-02,2.876533359094429754e-01,-3.890594430636497292e-02,-9.706843361413937388e-02,-1.488822306188659350e-01,-2.715226087223713836e-01,-2.450719898238579719e-01,-2.294817944683119337e-01,4.681154905848914499e-02,-1.101952004741640553e-02,2.786076008308192575e-01,1.551739517507646493e-01,-2.928796109355722432e-01,-1.248208976099577927e-01,7.620669055285476945e-02,-3.628975981025586717e-01,-4.368796006568808482e-02,-7.690668630310609766e-01,4.157855477545807643e-01,-5.575300100056854169e-02,-1.404900046824990867e-01,-4.246211869112145876e-02,-2.294218566699230410e-01,4.721026105426257696e-02,2.543666238659003098e-01,-1.527148500156167155e-01,2.893635896088040949e-01,1.578772589979944574e-01,-3.944934375070893728e-01,-3.284501581872290021e-01,1.959474302955495351e-01,8.066889365898023689e-02,1.858749374617253355e-02,-3.733872807765329371e-01,1.904949287141891323e-01,5.990494520677196177e-02,-3.554761395914279865e-01,-8.321423185105947598e-03
-1.353376255852237198e-01,1.914545532637239866e-01,3.204900616080239018e-02,7.010579044121373338e-02,-2.116927702983529003e-01,-1.229765381236242044e-01,2.977695912419471222e-02,-5.145507885116841484e-02,-3.503687932200688082e-01,7.048583759261310699e-02,5.002216196089540046e-02,4.251111185967383910e-01,-3.640032476393097460e-01,-1.161290473944835699e-01,-3.556052872271633358e-01,-8.687593632263029830e-02,-7.739819059758615283e-02,-8.963876099031894626e-03,-4.402689035035981663e-02,1.488258545693653401e-01,-2.443278245329837395e-01,2.003906614244279627e-01,-3.145509357347726215e-02,-7.960620416844416125e-02,1.453694981369555439e-01,-9.426195968698322658e-02,3.005003945223850836e-01,2.408409184120831048e-01,-1.865415848635640084e-01,-9.668152128211794649e-02,-1.548227096204642661e-01,7.593078574047699980e-02,6.784445027541707862e-02,-3.677429335152442302e-01,-5.239726081707591493e-02,-1.354694994614677635e-02,-2.322207471947703716e-01,-2.349466094771710811e-01,-1.723823842301369369e-01,1.851055706126304018e-02,-1.116420794723096271e-01,2.969843345871375773e-01,-4.898147713816707327e-01,-3.186773076139601257e-01,3.685410951930687129e-01,-3.489846677512249418e-01,-4.094520655646717577e-02,-1.450137209753407479e-02,3.009250939242727810e-02,-3.407572911390995274e-01,1.542062094470489642e-01,-1.731760957371372978e-01,-1.792863973072451322e-01,4.026104215950030429e-01,-1.679179247328274893e-01,-8.537762547175191397e-02,2.134762330151812604e-01,9.771861740809718866e-02,-2.912749069571534122e-01,4.570545463110275292e-02,5.156350572278876887e-02,3.175801022097940463e-01,2.549959797328140709e-01,5.662802517121773294e-02,-4.130745312489649823e-01,1.273679411971101461e-01,3.003630189159242625e-01,-2.480391153867391174e-01,6.363960692060344204e-02,8.117313552868955784e-02,-4.734305695172933565e-02,-9.356297456793892520e-02,-1.846632305139890851e-01,1.333276093762382208e-01,-1.228527404878201890e-01,6.462309707772961875e-02,-4.695691032113944452e-01,-1.129953752326440936e-01,6.917874321554728922e-02,5.618401145550570019e-01,6.859788573641904807e-02,4.852123985581905524e-02,-5.770091613427365262e-02,1.999246955265481240e-01,1.286085468286390088e-01,-2.520902080439033077e-01,-1.017485288377556474e-01,2.265262623334905190e-01,-1.074907396521540687e-01,3.707873785582488924e-01,-2.452485542777951139e-02,1.813506072044977491e-01,-5.750631898188292290e-02,-3.650663037404126010e-01,1.480454836965816312e-01,6.793642227730174732e-02,-8.500030848388535898e-02,2.034700555539665223e-01,-2.602941916816717827e-01,-1.440139202729070478e-01
1.559412386704558430e-02,1.768795000519030602e-01,-4.619628799733963009e-02,6.014867164556833568e-03,-7.599030976197246323e-02,-1.233605580046725769e-01,-3.646026341348022060e-01,-9.153358995378856056e-02,1.118945621984946542e-01,-1.944322644898427155e-01,-6.102456259613207173e-02,-3.145138942135947135e-01,-1.175306256941421046e-01,-2.350466536331646539e-01,-2.933987942499365065e-02,-1.133952712706442906e-01,-3.467446841433354660e-02,-5.419419422240805834e-02,1.132204753562047680e-02,-8.375434285894878261e-02,3.781871997638595606e-01,-1.172630614871483234e-01,-1.481659346433980562e-01,-1.341358179184596877e-01,-6.382454872180021166e-02,-6.011168792544533401e-01,-1.942456277281970067e-01,1.884729737745502176e-01,4.388113526125172331e-02,-1.321773858164175530e-01,-1.174713693362010314e-01,8.585898449240079999e-02,1.080367365646851645e-02,-4.504895090074764741e-02,-2.845785205860599798e-01,3.933741747462931454e-02,-1.645380323528791988e-01,2.073799355677791723e-01,-2.520221452803407813e-01,-1.115192432124100241e-01,5.303396644395730331e-02,9.339476336796137534e-02,-8.118934057161063256e-02,-5.297265348282119701e-01,3.063883536454457476e-02,-5.586884547442242388e-01,-3.781393525035355307e-01,-1.525224862674961768e-01,-3.679324134611277053e-01,4.228063199106208564e-02,3.258890963603947033e-01,-3.138603047339186269e-01,-4.529127293020198536e-02,1.762458485052839641e-01,-2.292696965635800388e-01,1.408847622610891748e-01,-3.341155047170558251e-02,2.422590381835618145e-01,1.286854754817685076e-01,1.063753322126878148e-01,-1.350999908936110772e-01,-1.387701900344797123e-01,9.842453402716234631e-03,1.327349009444739603e-01,-3.546730461835573833e-01,3.077083133505036927e-01,1.122974319534561644e-01,-9.869646246929532352e-02,8.489733905580576501e-02,3.225595277696789720e-02,-8.493349561012626669e-02,-1.722736543876363102e-02,1.437052871535906759e-02,3.130514410694748006e-01,-5.983986269821083004e-02,1.188855795630210793e-01,1.304859083936156794e-01,-2.473703594561096619e-01,-1.306595235707059266e-01,-2.996327258643345925e-01,-2.741392881279759372e-02,1.209302757528067096e-01,-3.985976931180010285e-02,6.961181620605427778e-02,2.837367019993376066e-02,6.858074383494913717e-02,-3.362441468398679745e-01,5.499710016505463539e-01,-4.075671314802446765e-02,4.527490108989022932e-01,7.027599624115287054e-03,3.829782884639974100e-02,-2.430769862268266149e-02,-2.503389522341596951e-01,1.370021258765018457e-01,1.204740342269448039e-01,1.339800450445461089e-01,1.602249708618275204e-01,1.043181997704674818e-01,-1.265395380878335356e-02
-1.000099593484558708e-01,1.326959356376139487e-01,-2.130400687393313181e-04,-2.630091984371289993e-01,1.162015592172303963e-01,-2.602432429730701380e-02,-2.114290086627458876e-01,3.254985119904475477e-01,-2.221156170857844364e-02,-2.500260028673826351e-01,-2.270707522214441276e-01,9.574667684625280673e-02,-2.742969664483529274e-02,-1.902423713942633376e-01,-1.243923021956893915e-01,-2.590092715378015942e-02,7.267776506584290586e-02,-3.617511098724492113e-02,-1.804887209013882055e-01,-1.133570801850780491e-01,-4.033592940151320416e-01,2.520341979540658209e-02,6.733594132673842436e-02,2.699880401900997540e-01,-9.698724081510938511e-02,7.216199219785543462e-02,-1.235922872711018028e-01,-6.455596741878337486e-02,5.441119996336387515e-02,-5.049736067736627226e-02,-4.356631267506110017e-02,-2.233323340107086774e-01,-1.827357148525828034e-01,8.784402890809291098e-02,2.508444504093885752e-01,-1.267670298131604381e-02,-1.483644706061790497e-01,-1.305340788347015557e-01,-1.489694833059553303e-01,9.033292691359967597e-02,-4.749623803990752485e-02,-1.874997665829837915e-02,-1.250262194865191523e-01,1.614868498669148889e-01,1.814365991188853222e-01,-1.806166659218941817e-01,-2.671294850790071340e-01,-2.435755606037193766e-01,-4.578360521160195623e-02,1.424215361216577824e-01,-7.537148925817141465e-02,2.620356249677485705e-01,-8.559124904581752458e-02,2.639562740073441230e-02,-3.703296779908096803e-01,2.497689123692264923e-01,-3.084206349096889066e-01,-6.254656554871244889e-02,2.113031397817980439e-01,-1.426030156643042779e-01,-1.951048725166633635e-01,5.724707717964086506e-02,-1.683358401503486090e-01,4.142271305756371480e-01,3.025495103953148579e-01,5.017759986011040008e-01,-3.401075464882349214e-02,1.916611828629477890e-02,-1.749793660596804523e-01,8.329404902627299268e-02,-3.019268587795218561e-01,2.524666407544811086e-01,6.718335006400325549e-01,-3.123368498631118872e-01,-3.472716886379468432e-02,-2.753266121610372652e-01,4.377182230400508134e-01,2.864842062600398975e-01,-1.744820670618549285e-01,-4.948027405401457801e-01,1.153757112872618312e-01,1.495488896294988601e-01,-2.648289764721392103e-01,7.159172273467709346e-02,-1.527829563420236292e-01,1.897901527974284186e-01,-2.241449152623501140e-01,2.404145713513597682e-01,-9.881611685613470031e-02,-1.854151216882641562e-01,-1.348207406387166296e-01,2.341949248241578241e-01,-6.787367424114484731e-03,3.143211782851976221e-02,-2.023660702300385805e-01,-1.355481838762590541e-01,-1.802557813234457185e-01,-2.540682105209604580e-01,-2.494402506042982248e-02,-3.308212876577936168e-01
-2.304647337715788336e-01,-1.499280295922761630e-01,1.429472233698259737e-02,-1.682099990845714599e-01,-1.325030787877651273e-01,-3.864265004835597539e-01,2.738105682562498866e-01,2.093358662526491332e-02,-9.528896503886535863e-02,-1.433600112590626141e-01,-4.039099899269050775e-01,-4.869202649884258327e-01,-1.389095709638081266e-01,-1.023721629580643666e-01,-4.077218395972118103e-02,-1.619543362145051679e-01,-5.230587172248624128e-02,8.730335336703883009e-02,2.226675814287903260e-02,7.493817394914674412e-02,-3.214925549532500759e-01,-3.418684377543664832e-01,-3.483954969020564008e-02,-9.203388360108290256e-02,-2.159995047256116907e-01,1.530019326267195445e-01,-5.577399011799789863e-02,-1.849343653035204760e-01,3.361024429980367101e-01,1.893588347118412840e-01,-9.373251630539863877e-02,-2.070025347757799561e-01,-5.950804576186641270e-02,-3.721055581992602224e-01,-7.338502796015997087e-02,-1.128316347021101895e-01,-4.398873419268508125e-03,-8.535529049793849632e-02,-3.150630269701916175e-01,-2.948649679768199916e-01,2.052521492217344000e-03,6.089704711296437672e-02,-1.740455292248733674e-02,-3.828466659024145624e-01,-3.061520884889994409e-01,2.859928187421763579e-01,-1.046298279135269432e-01,-8.765983247930887734e-02,-7.090559952812953981e-02,-2.775813533159700586e-01,-8.334813520002495868e-02,3.974683416656102919e-01,-3.177719339641523755e-01,-2.010773855882758143e-01,-3.479452561071256222e-01,-2.001256748700367127e-01,-6.520343123763630566e-02,-1.638017796283705585e-01,-1.304386760922922051e-01,-2.367772871695290604e-01,-6.375272952791008474e-02,2.564346466823254622e-01,-1.380401141984780866e-01,-2.096250749146810477e-01,2.814050677518345131e-02,-3.065079965713633087e-02,1.402875102655806033e-02,-1.143450443345822021e-01,-4.099418904028652166e-01,6.794271667592167996e-02,-2.471371458777913144e-01,5.639462178807438386e-01,-4.669598554326517825e-01,-1.212014950181027062e-01,-1.665925513942405067e-01,-1.944790451621103700e-01,5.244479318422255038e-02,4.232174025083521585e-01,1.467198974603758088e-01,-2.897965671657975507e-04,-1.180675518213619019e-01,-2.860728930425428251e-02,-2.058365033840396374e-01,-2.117230830176737577e-02,-1.914762500880448082e-01,1.358762517816611004e-01,-5.608262057557222152e-02,-2.580669616235510833e-01,-4.633061900324466076e-01,2.093562266759582124e-01,4.662335330275627250e-03,8.390886677955072814e-02,-4.052840839181446331e-01,-2.446582157431858029e-01,4.160005847901161041e-02,-1.225177126083717011e-01,-6.074611885294298741e-01,-3.647575564665138104e-01,4.984062323040810288e-02,-1.000857721804086498e-01
1.676096198476447752e-01,-2.536599683717488674e-01,8.582206886715765259e-03,-1.814313977052661175e-01,-3.962124368992746282e-02,-1.983241369058365289e-01,1.149782283952284073e-01,1.466088065306803134e-01,7.976775584563723653e-02,3.392689768312869836e-01,5.611327128267389330e-01,-2.413076210857403314e-01,1.338522356362097376e-01,-3.819407660884654443e-01,3.846631214213352967e-02,-1.619569676937887004e-01,-1.761795405919990842e-01,1.656035982035945486e-01,1.980492079409229833e-01,1.642803398566754780e-01,1.874908187337855081e-01,1.732711067405463823e-01,8.289665335658015499e-02,1.484209906036887232e-02,1.789833049686802846e-01,8.235579319134969656e-02,4.622748251106877926e-01,1.560330826942042323e-02,-9.397334638261387041e-02,9.688495353733422855e-03,-1.586898284224827760e-01,1.544089783315477360e-01,2.647258298679395772e-01,-1.774712058874864384e-01,-3.288332894396704849e-03,1.228228071617485685e-02,2.276113904556362477e-01,1.998923105181192594e-01,1.318329815523454351e-01,4.414179507987050707e-03,-2.466270036627308815e-01,-1.091797641332535179e-01,4.382795294587165102e-01,-1.838871186267844182e-01,-1.844344723310034073e-01,1.353331105585653393e-01,2.690420795398925161e-02,1.347035733003652813e-01,2.594504557687820623e-01,-9.112175620414615651e-02,2.300834972700763481e-01,2.202958158318563953e-01,-1.853966851943769922e-01,3.117243953989077415e-02,1.625371111639911381e-01,-4.039365060797572848e-01,-5.009165269801536119e-02,-1.758732903707297124e-01,-2.316642097908716003e-01,1.348457549819064571e-01,2.721373770000614090e-01,3.339594774171802949e-02,-4.698828032169353186e-01,-7.687999519652459479e-02,8.814117791883260139e-03,1.650327984202740877e-02,1.126394377997387980e-01,4.624986336961632583e-02,2.878068395744339814e-01,1.604782563229585068e-01,-1.429398003682357254e-01,-2.285617880473348948e-02,-5.823500935321240801e-02,1.739250080432649670e-01,-2.964561567953334920e-01,1.228616403696935616e-01,3.745865470178239703e-02,1.700968391867206386e-01,-2.010719017692290944e-01,3.789925584597470531e-01,-1.043224982970793330e-01,-7.667477816189173512e-02,-2.948792373988725068e-01,-8.983446454718219121e-02,6.790074046444691258e-02,-1.319917089640552099e-01,4.032941337773069020e-03,-1.304578358577891395e-01,-1.805556028113093625e-01,-3.358284671533137700e-01,-2.725705514605347018e-02,-1.680830980646601247e-01,2.600407197646082413e-01,-1.791437095055604112e-01,4.942990235608587385e-02,4.196512847150998121e-02,1.281255150579170554e-01,-1.552529022848890272e-01,-3.850462814551651181e-01,3.206959193107881967e-02
-1.132797636153466819e-01,-2.591226410090651244e-01,3.955956260645863976e-02,-2.715331776378767659e-01,1.709259721117861175e-01,-3.187174054289956815e-01,-1.343080618514324101e-02,7.292055945984625420e-02,-1.399308507838940285e-01,4.392602635374055070e-02,2.162645351871352872e-01,-4.221608444243653106e-03,-9.535356754097437312e-03,5.823358983319950472e-02,-1.054213662194907891e-01,1.603961771471194009e-01,1.686957415582154562e-01,-1.154957412733981365e-01,1.633110875847405830e-01,-5.264255407690696803e-02,-1.359085491027484105e-01,1.161430718003677275e-02,-1.382679413505751298e-01,-2.221042436871784598e-01,-6.728820890752350292e-02,-3.357236654051461155e-02,-1.234272302342745292e-01,-1.464501348884604814e-01,-1.834888834583004447e-01,-2.595905720107965792e-03,-3.707048597034236920e-02,-1.666584971035511564e-01,5.802550953361880204e-01,1.553761288182889944e-01,-1.898138907090904937e-01,-1.963276226578762329e-01,-1.193935054459191875e-01,-2.584939484050798320e-01,-2.896934370489414601e-01,-2.743055909405575643e-01,3.049826830052283777e-02,-5.260379424294373690e-02,1.977780512884374786e-01,-4.432480719480900999e-02,-2.424107165065621239e-01,2.201420337030867702e-01,-1.831067134110176686e-01,4.346543241756031795e-02,7.176820106000436628e-02,1.529742527057216528e-01,-5.565221161736932411e-03,-3.281628625172341440e-01,9.189066642285129149e-02,-1.366582100061429772e-01,-2.241447020844214988e-01,-1.216067329014939302e-01,-5.680092744180342129e-02,9.010855418620700164e-02,-1.255498178540933318e-01,-1.273540817765410060e-01,3.872567031303978946e-01,-1.412224201926911725e-04,-1.454510647361625664e-01,-2.080524902999128234e-01,9.424786309864853495e-02,-1.432245240887427551e-01,-2.695104256047378688e-01,-1.304626923208816180e-01,2.461656987626700266e-01,-1.284196061099862063e-01,1.839833866701557352e-01,-3.809058640724274913e-01,-3.231069429035392515e-01,-2.173634965545680475e-01,7.037177050483095497e-02,-1.705904266496115484e-01,-1.705935789825141768e-01,-3.163064246002674773e-01,-1.936325242731033180e-01,4.332594253472472623e-01,2.251479547780097512e-01,2.638757432757692090e-02,3.318696672334330022e-02,-4.413344732975423707e-02,1.276156370770219206e-01,9.554386628613845134e-02,3.174839901251229612e-01,2.356286731549703806e-01,-2.558942518437675173e-01,9.032711872478432769e-02,-5.219575584982317773e-01,-4.033795611642580492e-01,2.794959331749081732e-01,1.014855983159238390e-01,-3.778239080566454106e-02,-1.868689361953138235e-03,-2.545192214987572754e-01,5.980632166601995703e-02,-1.581407611431641935e-01,-5.647587401312128552e-01
-1.779411927898246759e-01,1.773429205937758490e-02,-9.731272391282851097e-02,9.645950280478055028e-02,-2.231840546286238403e-01,-1.484083890199101308e-01,-5.297594673693299949e-01,-6.908820930591959590e-04,1.855355964303047611e-01,-3.343339839885395293e-02,-8.003461423661981100e-02,-1.236797091648186853e-01,-1.274865485654715913e-01,-3.413839691275924459e-01,-4.287950883367969840e-02,-1.864358460654537072e-02,-1.927220411115601606e-01,-5.364765027623586563e-02,-9.922927143249243853e-02,-4.139972634543410274e-02,-1.045518796399464434e-01,-2.017535710090748446e-01,-3.495009932020175930e-02,1.581304131564890136e-01,-1.749913794521276156e-01,-1.913420581742463628e-02,-6.663605874431799067e-03,2.326223352788064913e-01,2.140444405300896136e-01,5.998766803152213133e-03,2.651452988244827891e-01,-2.044289222967139996e-01,2.243307646861759930e-01,-2.178325761952168149e-01,-2.291772853898844942e-01,-1.404111046682420538e-01,1.082499360893789640e-02,-6.270215238235511412e-01,-1.852061913904669566e-01,-3.696235806798542356e-02,-1.800775767981715667e-02,-7.891097384462486541e-02,1.337474841494122879e-01,9.057776777888520980e-02,-1.392299333055471988e-01,2.978960610396655939e-01,2.129136122434071021e-01,-6.935024817523088858e-03,-1.635259620658324475e-01,-1.173973665150819939e-01,-2.839793401620945845e-01,3.135486021612853280e-01,-3.394328248010847759e-01,1.230083457694583493e-01,-1.584657599851446996e-01,2.201172786113817503e-01,-1.687144540668265025e-01,-1.150021193637315309e-01,3.036494488101653122e-01,-3.472173276866294400e-02,-8.598383339506197875e-02,-6.572081423112000054e-02,-5.407415810607807405e-02,-5.522901471055081946e-02,1.663242434405980043e-03,-1.930479772275366657e-01,-4.956975513379466292e-01,-3.124848140383187922e-02,1.700239348136410034e-01,2.648361333600273218e-02,-1.957003470486878283e-01,2.503092504595074153e-01,2.641790119694258920e-01,-1.901934364505979969e-01,-4.503335509431066752e-02,-4.039232338398068278e-01,4.548764461783252888e-02,1.898483468592038481e-01,-7.342563196121007496e-02,-2.387718287240232773e-01,-2.092579980453429800e-01,2.179264012554438246e-01,-2.928931588256229457e-01,1.018935960922433270e-01,-3.967544749916975810e-01,-6.418091646527233074e-01,-3.197002330639616141e-01,-2.239044433057024164e-01,-3.114166060728331131e-01,-1.014106552522884425e-01,-2.505281844781326317e-01,-3.278751399948505729e-01,-1.568201697426203078e-01,1.210252437648797197e-01,-3.073938346412839751e-02,-7.986774680683809968e-02,-4.498723184261534808e-02,-3.903765164906629614e-01,-4.734643337623544723e-01,2.398305535446438597e-01
-3.215690768318716919e-01,-2.382816320307851732e-01,-9.093924667992482613e-02,4.178617110249890909e-01,-2.971839979336153847e-01,2.418745879593399706e-01,-1.290292335505899800e-02,-6.050717937565909255e-01,-1.451855974920672476e-01,-2.706049426836035776e-01,-3.053898295435941712e-01,2.955963835558812480e-01,2.963927898231117838e-02,-1.448258012692952013e-01,1.286019515655635603e-01,1.760808333351771282e-01,-7.153375921670682147e-02,-2.672582543127637877e-01,-1.621921602852727518e-01,1.478300386113302715e-02,-1.799222996554456500e-01,-1.237509748138442695e-01,-9.284450710128283601e-02,2.354361279449805611e-01,-1.533242967762571685e-01,-6.733105850268538382e-03,-5.135607534111207295e-01,-3.700831122528212003e-01,1.799932442792109843e-02,5.852989445554983988e-02,1.305711501967897759e-01,1.107030119410731261e-01,-8.129878397404065316e-02,-6.155017032767341745e-02,-1.907162042525475942e-01,-2.491583668862918655e-01,3.151329754805481942e-02,1.593847426210917573e-01,1.067137040261601361e-01,2.437476722868349432e-01,9.104410558003268872e-02,-1.757775139962693134e-01,-1.472796432489939522e-01,-2.220118069778099501e-01,-4.095075337109761043e-02,-3.069206123221980553e-02,-2.527617617634820846e-01,-1.707529132460257615e-01,1.564960138154868063e-01,-8.797062172136957403e-02,-2.521640904549227735e-01,-3.130458739200207008e-01,2.712366259844566918e-01,-4.806281547288697720e-01,1.741091276041195623e-01,1.647520430481702325e-01,-1.471575737792817432e-02,-6.046749037243792646e-02,-6.880619811291047161e-02,-1.985433616324326911e-01,-4.615552084461657656e-02,-3.510507610685851265e-01,7.341977989132866290e-03,-1.197863515773761184e-01,-9.473707757028990151e-02,-1.204565451099084278e-01,-2.352640752889685605e-01,1.133212908480055875e-01,6.361731329010592018e-02,-2.737918640015433169e-01,1.014456297364274145e-01,-2.477994147191482643e-01,-2.652227449674819937e-01,-9.687560248990935430e-02,-1.452734710324815881e-01,-3.033059814989150782e-01,-2.062440990688036713e-01,4.716939259214359553e-02,-1.691817748716897829e-01,-1.863704439052691064e-01,2.666705022021277974e-02,-6.427396965010422070e-02,-3.854269006743418768e-02,-3.118773386264632186e-01,2.376678444730215972e-02,-9.833848118093940771e-02,-1.016253962742079235e-02,-9.833523148465807273e-02,1.437576087511756306e-02,-9.106605488572690199e-02,-4.144421375160364240e-01,-3.789500662347362048e-01,-2.488128485220647210e-02,-3.627477868644256032e-01,7.037782997346868352e-02,-2.482740718088867760e-01,1.614196761571987104e-01,-2.801636932555776616e-01,-1.235621218415304361e-02,2.270226519434226098e-01
-1.957599201288915194e-02,-2.279542917375555755e-01,-2.339209484534308242e-02,2.765196761184587904e-01,-5.001865075730868027e-01,-1.787616789445533871e-01,-6.075781153205922491e-02,-2.341579180381081760e-01,2.606328043916749659e-01,-3.065266363833339947e-01,-3.135781911304021952e-01,-3.871699016617011768e-01,-5.224167291888660580e-01,-4.441169784699798215e-03,1.570228563989455040e-01,-1.269781058876343072e-01,-1.886559759904670175e-01,-3.644410640635326049e-02,3.801805392469029959e-02,7.695541997625303388e-02,3.051161298986815318e-01,-1.538431454315647706e-01,-1.967119887358687591e-01,-2.078705691531972932e-01,-7.533000808101053547e-02,-2.670666058360270378e-01,2.945105719306457814e-01,-1.941481633929744224e-02,-4.726237940371469937e-01,-3.195307288494639297e-01,-1.192516056273538599e-01,-1.784475665405665587e-02,2.745707753390521644e-01,-6.834399262635551531e-02,-3.914653727536474004e-01,3.254957493219008957e-01,-3.083104944319294827e-01,-1.268668384592028797e-01,-2.770467489958304487e-04,-3.596250395802925992e-02,-5.697553466712824977e-02,-7.007127459216141996e-02,-4.717341409914820038e-02,4.025482288550454868e-01,-1.908784923431284253e-01,-2.183465209179084876e-01,2.061546647081079486e-01,-1.474234078833440986e-01,-1.000960655098550450e-01,-1.655978388903926735e-01,1.712160138656384778e-01,-1.087043157134260328e-02,3.785248621233118504e-02,-5.292561438889669123e-01,-2.080414635976473581e-01,7.431548901946745389e-02,-4.474556163269480941e-02,-4.464031736784197096e-02,-1.386446910118711677e-03,2.881798400034639163e-01,-4.524482932016026249e-01,-9.004640542742823510e-04,-1.619548844304779522e-01,-5.080371988905382774e-02,-1.416359689429130264e-01,-5.456114331736163781e-01,4.176111230267126606e-02,-1.065465821732685392e-01,-6.940667724072734079e-02,-1.833187090729295199e-01,-4.283824509592082941e-01,8.085798506762881255e-02,-1.659796097560345129e-01,2.164613395439873023e-01,-3.236635669045269670e-01,3.477474670298823928e-02,6.221020556951643021e-01,4.031764700390316758e-01,-1.365214270624253712e-01,-1.642865800109519492e-01,-1.104042128328240474e-01,4.430878486919866133e-02,-4.723897151095636793e-01,1.241790840067156232e-01,3.226822294493664756e-01,1.765586013358283191e-01,-3.939681592449276182e-01,-2.111890913002755776e-01,-1.541889674222086670e-01,2.106346939863431023e-01,5.771927927395526653e-02,1.811892478069034862e-01,-8.152839028852924830e-02,-1.462260384301221350e-01,-1.819567144091870925e-01,5.914831302439409189e-02,2.533564754519443060e-02,-2.741930804545956168e-01,-1.114758681995814266e-01,2.548860607749934282e-01
